code,station_name,latitude_deg,longitude_deg,mountpoint,ntrip_host,ntrip_port,data_format,constellation,ntrip_zone
P144,PliocenRdgCN2007,39.466701086111115,-120.89297233611111,P144_RTCM3,132.239.152.4,2102,RTCM 3.3,GPS,1-2
P146,SignalPeakCN2006,39.337460899444444,-120.53728637416667,P146_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P147,DixieMtn__CN2007,39.93738341833333,-120.2843997563889,P147_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P149,BabbittPk_CN2008,39.60212694611111,-120.10496131111111,P149_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P150,MartisPeakCN2008,39.29237742055555,-120.03384010472222,P150_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P154,IshkeshRchCN2007,41.8070802225,-123.36003451027777,P154_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P157,GordaTwo__CN2006,40.24754812472222,-124.3080613286111,P157_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P158,MonumntRdgCN2004,40.4224904,-124.10719273722222,P158_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P159,BearRvrRdgCN2006,40.50478742361111,-124.28276577722222,P159_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P160,RohnerAir_CN2005,40.55125151472222,-124.133255065,P160_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P162,RedwoodsCCCN2004,40.69109425305555,-124.23701976527778,P162_RTCM3,132.239.152.4,2102,RTCM 3.3,GPS+GLONASS,1-2
P163,PringleRdgCN2006,40.21957163416667,-124.05727670777777,P163_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P165,BurghRanchCN2006,40.24554795861111,-123.85325077916666,P165_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P166,ChalkMtn__CN2005,40.435182157777774,-123.86281324472222,P166_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P167,BaldJesse_CN2005,40.54370311416667,-123.88016179305555,P167_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P168,IaquaButteCN2005,40.66863621638888,-123.88144405722221,P168_RTCM3,132.239.152.4,2102,RTCM 3.3,GPS+GLONASS,1-2
P169,FickleHillCN2004,40.79114360222222,-123.96763632222222,P169_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P170,BALDMTN___CN2004,40.880230849166665,-123.86326538638889,P170_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P179,IllinoisAPOR2007,42.098969510833335,-123.68555523027779,P179_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P182,MeyersGradCN2006,38.4950158025,-123.18123425611111,P182_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P183,BodegaHeadCN2006,38.31366432777777,-123.06887616249999,P183_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P185,LilRvrAir_CN2006,39.261304278333334,-123.74932461916667,P185_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P187,ThreeChop_CN2005,39.352477298055554,-123.60253010833333,P187_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P190,UkiahNorthCN2005,39.24195427111111,-123.20403553583334,P190_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P191,SiskiyouRCOR2007,42.275353340555554,-123.63224711944444,P191_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P192,PotrVlySchCN2005,39.31972653916667,-123.10517682444444,P192_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P196,MeachumLflCN2006,38.298143796944444,-122.74262977888888,P196_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P197,SantaRosa_CN2005,38.42856129083333,-122.7673738625,P197_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P198,PetalumAirCN2004,38.259874288333336,-122.60743833194444,P198_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P199,RodgersCrkCN2005,38.26369145138889,-122.50342627166667,P199_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P200,SonomaCrk_CN2005,38.239830725000004,-122.45168993277778,P200_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P201,MarkWstQryCN2008,38.559805023888885,-122.65842162055556,P201_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P203,Mayacmas__CN2007,38.866111333333336,-122.91699242638889,P203_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P205,LkPilsburyCN2007,39.398121941111114,-122.96305179861112,P205_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P206,CrazyCreekCN2006,38.77781570361111,-122.57578037138889,P206_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P208,SaltCanyonCN2006,39.10929933388889,-122.30385580972222,P208_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P261,HunterHillCN2004,38.15295858472222,-122.21752630944445,P261_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P263,AngwinObs_CN2008,38.57769272583334,-122.42916302972223,P263_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P264,Capell_Valley_CA,38.44421270833333,-122.19531687722223,P264_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P266,LilHonker_CN2005,38.18396578222222,-121.84351348999999,P266_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P267,DixonAviatCN2005,38.38033305305556,-121.82322130138888,P267_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P271,Woodland1_CN2004,38.65734780333333,-121.71453666055555,P271_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P272,SycamorSlgCN2005,39.14547905194444,-121.94304915666667,P272_RTCM3,132.239.152.4,2102,RTCM 3.4,GNSS,1-2
P274,SnodgraSlgCN2005,38.283120752777776,-121.46049923527778,P274_RTCM3,132.239.152.4,2102,RTCM 3.4,GNSS,1-2
P275,KenefikRchCN2006,38.32152654027778,-121.21457320194445,P275_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P276,LDoradoHilCN2005,38.64530521444444,-121.0951520411111,P276_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P312,SmithRidgeCN2006,39.529178691388886,-123.69836350166668,P312_RTCM3,132.239.152.4,2102,RTCM 3.3,GPS+GLONASS,1-2
P313,BuchaRidgeCN2006,39.55428810833333,-123.5645335986111,P313_RTCM3,132.239.152.4,2102,RTCM 3.3,GPS+GLONASS,1-2
P314,CahtoPeak_CN2004,39.68566334305555,-123.58183708305555,P314_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P315,LeggettSchCN2005,39.86358251138889,-123.71688493777778,P315_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P318,WillitsAirCN2006,39.452368033888895,-123.37184138416666,P318_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P319,HogHoleRdgCN2004,39.707094893333334,-123.29506660138888,P319_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P320,EmandalFrmCN2008,39.492825430277776,-123.18677296,P320_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P322,LightnCampCN2008,39.962141628055555,-123.18246786416667,P322_RTCM3,132.239.152.4,2103,RTCM 3.3,GNSS,1-2
P324,BlocksburgCN2006,40.256836405,-123.65572345361112,P324_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P325,SchoolHousCN2006,41.151668105,-123.88259089416665,P325_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P329,StewartRchCN2007,40.082212813888894,-123.45203293361111,P329_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P332,HayforkAirCN2005,40.546648104999996,-123.17448977583334,P332_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P333,BaldMtnMNFCN2007,39.62137880888889,-122.97574048055556,P333_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P334,Sheetiron_CN2007,39.493589568611114,-122.73585811888888,P334_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P335,BlackButteCN2008,39.726187525,-122.87362353222221,P335_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P336,HubbardRdgCN2007,39.52807751333333,-122.4304702138889,P336_RTCM3,132.239.152.4,2102,RTCM 3.3,GPS+GLONASS,1-2
P338,WeavrvlAirCN2005,40.747550528611114,-122.9230142013889,P338_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P339,Valentine_CN2007,40.03410814666667,-122.66823588194445,P339_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P341,WhiskytownCN2005,40.65065362138889,-122.60688604916666,P341_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P343,ChinaPeak_CN2007,40.887125830277775,-123.334195375,P343_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P344,VinaHelitkCN2006,39.92912049638888,-122.0279580725,P344_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P349,WonderlandCN2005,40.73108280694445,-122.31933691361111,P349_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P370,AshlandAirOR2005,42.190984255555556,-122.65635585722222,P370_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P657,SHWestSideCN2007,41.38123640916667,-122.29383339722222,P657_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P672,LavaBedsNMCN2005,41.711567029444446,-121.506923005,P672_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P734,Brookings_OR2007,42.07663283722223,-124.29324021333333,P734_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P784,YorkMn040gCN2008,41.830812898888894,-122.4204406838889,P784_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P786,GasquetAirCN2008,41.845482627222225,-123.98077346222222,P786_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
PTSG,PTSG_PNGA_CN1999,41.78273937833333,-124.25518288722222,PTSG_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
TRND,TRND_PNGA_CN1999,41.05388501555555,-124.15085008666668,TRND_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
VCVL,Vacaville_CA2012,38.39452824194444,-121.94692704500001,VCVL_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P060,PollardFltCN2005,40.99762954472222,-122.41486979611112,P060_RTCM3,132.239.152.4,2102,RTCM 3.3,GPS,1-2
P141,BunkerhillCN2006,39.046629968333335,-120.38557054972223,P141_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P148,GoatMtn___CN2006,40.418585056111105,-120.8059471875,P148_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P151,SierraArmyCN2008,40.28889837277777,-120.07724936555555,P151_RTCM3,132.239.152.4,2102,RTCM 3.3,GPS,1-2
P156,GibsonRdg_CN2006,40.02444264222222,-123.9061049563889,P156_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P161,OswaldPropCN2005,40.6373623425,-124.21306936305555,P161_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P164,PrattMtn__CN2004,40.119255161666665,-123.69332728138889,P164_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P184,Greenwood_CN2007,39.117165891944445,-123.70892641166667,P184_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P186,HolmesRch_CN2007,39.15017881888889,-123.51814074138889,P186_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P188,BurntRidgeCN2006,38.66785724722222,-123.22955192583333,P188_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P189,Bradford__CN2005,38.987449122777775,-123.34841738027777,P189_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P195,WineCreek_CN2007,38.66466548388889,-122.95929586277778,P195_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P202,NunnsCyn__CN2007,38.42357984861111,-122.49598778305555,P202_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P204,MaacamaCrkCN2007,38.66649886388889,-122.71052074722222,P204_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P207,GoatMtnMNFCN2008,39.26004240305556,-122.71855445361112,P207_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P265,PutahCreekCN2005,38.530183092222224,-121.95418164888889,P265_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P268,FinchFarmsCN2005,38.473523747222224,-121.64639821583334,P268_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P270,HopkinSlghCN2005,39.24376735277778,-122.0551998086111,P270_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P310,AlderRidgeCN2006,38.73560455583333,-120.33432406749999,P310_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P316,RequaYurokCN2006,41.55913096333333,-124.0861279611111,P316_RTCM3,132.239.152.4,2102,RTCM 3.3,GPS,1-2
P317,AdanacRnchCN2006,39.905668812777776,-123.55183796416667,P317_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P326,ShowersMtnCN2006,40.57531185222223,-123.69891540111111,P326_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P327,Dinsmore__CN2008,40.47885831638889,-123.5730498286111,P327_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P330,RedMtnHeliCN2007,40.32406652527778,-123.13556770694446,P330_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P331,EagleRock_CN2007,40.73291210888889,-123.32412811083333,P331_RTCM3,132.239.152.4,2102,RTCM 3.3,GPS,1-2
P337,PattymocusCN2007,40.296186371666664,-122.86879079888888,P337_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P340,DashielCrkCN2008,39.40933649472222,-123.0498095775,P340_RTCM3,132.239.152.4,2102,RTCM 3.3,GPS,1-2
P345,HookerDomeCN2005,40.271231861666664,-122.27079265111111,P345_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P346,BuzzardRstCN2007,39.794707106388884,-120.86745031,P346_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P347,AdinCTYardCN2007,41.18334011138889,-120.948447175,P347_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P348,HatchetMtnCN2005,40.90554295305555,-121.82798879666666,P348_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P655,EveritHillCN2006,41.29448293,-122.20630711166667,P655_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P660,SHAshCreekCN2007,41.409588508055556,-122.06766290083333,P660_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P663,SHWhalebakCN2007,41.531936825277775,-122.1529076875,P663_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P664,LVMtHelen_CN2007,40.47319330027778,-121.49589053111112,P664_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P665,LVLoDimondCN2007,40.45612553611112,-121.52574010194445,P665_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P666,LVBumpass_CN2007,40.465343063611115,-121.51449502111112,P666_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P667,LVWhite___CN2007,40.465824465555556,-121.46742674527778,P667_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P668,LVHatLake_CN2007,40.50899079111111,-121.46306303194444,P668_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P671,SiffordMtnCN2008,40.4091386925,-121.42819451444444,P671_RTCM3,132.239.152.4,2102,RTCM 3.3,GPS+GLONASS,1-2
P674,GlassMtn__CN2006,41.61631924388889,-121.48997114777778,P674_RTCM3,132.239.152.4,2102,RTCM 3.3,GPS,1-2
P730,BallardRdgCN2007,41.35919399833333,-120.82823535666667,P730_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P731,LilJuniperCN2007,41.33251164833334,-120.47274721222223,P731_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P793,Dinsmr935gCN2008,40.47875135638889,-123.57311534861111,P793_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P794,AnthonyPk2CN2009,39.84567714111111,-122.96374271,P794_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
SHIN,SHIN_BRGN_CN1996,40.59167549361111,-120.2250295511111,SHIN_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P133,BuckleyFltNV2006,38.72459877055556,-118.460198645,P133_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
P090,DRI_Reno__NV2007,39.572800416111114,-119.79983941083333,P090_RTCM3,132.239.152.4,2102,RTCM 3.3,GNSS,1-2
BCUT,Eureka Maintenance Station,40.82849736833334,-124.08259097861111,BCUT_RTCM3,132.239.152.4,2102,RTCM 3.4,GNSS,1-2
PLMO,"Oak Grove, CA - HWY 70 & Palermo Road",39.43326292388889,-121.60455305388888,PLMO_RTCM3,132.239.152.4,2102,RTCM 3.4,GNSS,1-2
BCTY,BUTTECITY - HIGHWAY 162 & LEVEE ROAD,39.457990656111114,-121.99281492666667,BCTY_RTCM3,132.239.152.4,2102,RTCM 3.4,GNSS,1-2
SMS3,"Marysville, CA - HWY 70 & Laurellen Road",39.17420805222222,-121.59081093583333,SMS3_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,1-2
TMB2,"Smartsville, CA - HWY 20 & Timbuctoo Road",39.215645936111116,-121.32951929277777,TMB2_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,1-2
CHCO,Chico,39.715142444444446,-121.79940278583334,CHCO_RTCM3,132.239.152.4,2102,RTCM 3.4,GNSS,1-2
LCG1,"Demartin Beach HWY101,15 kmS,CrescentCity",41.62656634333334,-124.11260308805555,LCG1_RTCM3,132.239.152.4,2102,RTCM 3.4,GNSS,1-2
MYRS,Meyers - Caltrans Maintenance Center,38.846620774722226,-120.01802770472221,MYRS_RTCM3,132.239.152.4,2102,RTCM 3.4,GNSS,1-2
RASL,Redding - Interstate 5 & Knigton,40.504384505833336,-122.33672693749999,RASL_RTCM3,132.239.152.4,2102,RTCM 3.4,GNSS,1-2
RSVL,Roseville - Interstate 80 & Eureka Road,38.756514352222226,-121.26374914277778,RSVL_RTCM3,132.239.152.4,2102,RTCM 3.4,GNSS,1-2
TLAB,Sacramento - Caltrans Translab,38.556402576388884,-121.43499021694444,TLAB_RTCM3,132.239.152.4,2102,RTCM 3.4,GNSS,1-2
AUB1,HWY 49 & FLORENCE LANE ROUND-ABOUT,38.97832226,-121.10735665,AUB1_RTCM3,132.239.152.4,2102,RTCM 3.4,GNSS,1-2
PTRI,INTERSTATE 80 & HWY 12 INTERCHANGE,38.20867844,-122.15152384000001,PTRI_RTCM3,132.239.152.4,2102,RTCM 3.4,GNSS,1-2
TRH1`,INTERSTATE 80 & HWY 20 INTERCHANGE,39.32461850000001,-120.60111361999999,TRH1_RTCM3,132.239.152.4,2102,RTCM 3.4,GNSS,1-2
TUNA,FORTUNA MAINTENANCE STATION,40.58348917,-124.15663764,TUNA_RTCM3,132.239.152.4,2102,RTCM 3.4,GNSS,1-2
MABY,ForbesRanch_CA2024,38.66384419194444,-122.01744189749999,MABY_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,1-2
R108,ReclamationDistrict108_CA20925,38.852941120000004,-121.85088266472222,R108_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,1-2
YCFC,YoloCountyFloodControlHQ_CA2024,38.66934139777778,-121.87193358111111,YCFC_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,1-2
108W,RD108WCA_2025,38.85055166083333,-121.79357577111111,108W_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,1-2
1500,RD1500_CA2025,38.78701689333333,-121.6562012925,1500_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,1-2
ARBC,Arbuckle_CA2026,39.00819186611111,-122.08572314888889,ARBC_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,1-2
ORLD,Orland_CA2026,39.689651821944445,-122.19481438222222,ORLD_RTCM3,132.239.152.4,2103,RTCM 3.4,GNSS,1-2
PTRH,Potrero Hills,38.20916120638889,-121.94357337333334,PTRH_RTCM3,132.239.152.4,2102,RTCM 3.1,GPS+GLONASS,1-2
HOPL,Hopland,38.99518501833334,-123.07468969499999,HOPL_RTCM3,132.239.152.4,2102,RTCM 3.1,GPS+GLONASS,1-2
ALDR,Alder Springs,39.65467257277778,-122.71610016444444,ALDR_RTCM3,132.239.152.4,2102,RTCM 3.1,GPS+GLONASS,1-2
MODB,Modoc Plateau,41.90232171583333,-120.30281642583333,MODB_RTCM3,132.239.152.4,2102,RTCM 3.1,GPS+GLONASS,1-2
ORVB,Oroville Dam,39.554624617777776,-121.50027773277777,ORVB_RTCM3,132.239.152.4,2102,RTCM 3.1,GPS+GLONASS,1-2
SUTB,Sutter Buttes,39.20583354833334,-121.82058594527777,SUTB_RTCM3,132.239.152.4,2102,RTCM 3.1,GPS+GLONASS,1-2
UCD1,UC-DAVIS Geology,38.536237368888884,-121.75121816861112,UCD1_RTCM3,132.239.152.4,2102,RTCM 3.1,GPS+GLONASS,1-2
WSKY,Whiskeytown Dam,40.58009761500001,-122.54063549583333,WSKY_RTCM3,132.239.152.4,2102,RTCM 3.1,GPS+GLONASS,1-2
YBH2,Yreka Blue Horn,41.73165267611111,-122.71072056722222,YBH2_RTCM3,132.239.152.4,2102,RTCM 3.1,GPS+GLONASS,1-2
